True News,Count,Percentage,Precision,Recall,F1,Accuracy,,,,,,,,,,,,,,,Fake News,Count,Percentage,Precision,Recall,F1,Accuracy,Unknow,Count,Percentage,,,,
0.2318000000000835,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2317000000000835,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.23160000000008352,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.23150000000008353,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.23140000000008354,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.23130000000008355,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.23120000000008356,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.23110000000008357,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.23100000000008358,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2309000000000836,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2308000000000836,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.23070000000008362,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.23060000000008363,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.23050000000008364,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.23040000000008365,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.23030000000008366,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.23020000000008367,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.23010000000008368,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2300000000000837,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2299000000000837,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22980000000008372,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22970000000008373,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22960000000008374,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22950000000008375,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22940000000008376,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22930000000008377,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22920000000008378,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2291000000000838,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2290000000000838,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22890000000008381,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22880000000008383,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22870000000008384,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22860000000008385,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22850000000008386,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22840000000008387,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22830000000008388,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2282000000000839,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2281000000000839,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2280000000000839,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22790000000008392,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22780000000008394,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22770000000008395,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22760000000008396,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22750000000008397,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22740000000008398,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2273,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2272,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2271,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22700000000008402,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22690000000008403,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22680000000008405,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22670000000008406,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22660000000008407,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22650000000008408,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2264000000000841,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2263000000000841,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2262000000000841,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22610000000008412,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22600000000008413,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22590000000008414,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22580000000008416,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22570000000008417,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22560000000008418,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2255000000000842,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2254000000000842,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2253000000000842,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22520000000008422,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22510000000008423,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22500000000008424,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22490000000008425,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22480000000008427,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22470000000008428,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2246000000000843,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2245000000000843,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2244000000000843,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22430000000008432,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22420000000008433,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22410000000008434,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22400000000008435,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22390000000008436,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22380000000008438,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2237000000000844,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2236000000000844,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2235000000000844,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22340000000008442,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22330000000008443,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22320000000008444,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22310000000008445,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22300000000008446,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22290000000008448,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22280000000008449,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2227000000000845,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2226000000000845,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22250000000008452,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22240000000008453,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22230000000008454,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22220000000008455,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22210000000008456,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22200000000008457,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22190000000008459,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2218000000000846,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2217000000000846,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22160000000008462,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22150000000008463,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22140000000008464,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22130000000008465,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22120000000008466,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22110000000008467,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22100000000008468,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2209000000000847,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2208000000000847,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22070000000008472,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22060000000008473,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22050000000008474,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22040000000008475,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22030000000008476,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22020000000008477,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.22010000000008478,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2200000000000848,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2199000000000848,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.21980000000008482,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.21970000000008483,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.21960000000008484,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.21950000000008485,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.21940000000008486,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.21930000000008487,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.21920000000008488,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2191000000000849,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2190000000000849,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.21890000000008492,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.21880000000008493,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.21870000000008494,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.21860000000008495,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.21850000000008496,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.21840000000008497,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.21830000000008498,184,2.45%,100.00%,4.11%,7.90%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.52%,100.00%,67.13%,50.52%,不确定,0,0.00%,--,--,--,--
0.2182,185,2.46%,100.00%,4.14%,7.95%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.53%,100.00%,67.14%,50.53%,不确定,0,0.00%,--,--,--,--
